student_dim,gnc_gen_seed=0,gnc_gen_seed=0_theoretical,gnc_gen_seed=0_asymptotic,gnc_gen_seed=1,gnc_gen_seed=1_theoretical,gnc_gen_seed=1_asymptotic,gnc_gen_seed=2,gnc_gen_seed=2_theoretical,gnc_gen_seed=2_asymptotic,gnc_gen_seed=3,gnc_gen_seed=3_theoretical,gnc_gen_seed=3_asymptotic,gnc_gen_seed=4,gnc_gen_seed=4_theoretical,gnc_gen_seed=4_asymptotic,gnc_gen_seed=5,gnc_gen_seed=5_theoretical,gnc_gen_seed=5_asymptotic,gnc_gen_seed=6,gnc_gen_seed=6_theoretical,gnc_gen_seed=6_asymptotic,gnc_gen_seed=7,gnc_gen_seed=7_theoretical,gnc_gen_seed=7_asymptotic
150,6.5041937828063965,5.800352573394775,4.779252529144287,1.0009735822677612,1.0190293788909912,1.0195292234420776,0.8793189525604248,0.8931404948234558,0.8922756910324097,0.5779322981834412,0.5884191989898682,0.5872603058815002,5.797426223754883,5.307059288024902,4.696992874145508,0.7546245455741882,0.7573718428611755,0.7557971477508545,0.5292668342590332,0.5367547273635864,0.5359382033348083,0.6995988488197327,0.710098922252655,0.7093576788902283
175,6.758687973022461,5.301107406616211,5.301107406616211,0.994791567325592,1.0089212656021118,1.0092895030975342,0.8806670904159546,0.8921451568603516,0.8915112018585205,0.5784778594970703,0.5871533751487732,0.5862986445426941,5.964654445648193,5.0547027587890625,5.0547027587890625,0.7567628026008606,1.6757558584213257,0.7573086619377136,0.5299804210662842,0.5357422828674316,0.5351428985595703,0.6985689401626587,0.7084224820137024,0.7078782916069031
200,6.9060187339782715,5.692497730255127,5.692497730255127,0.9886434078216553,1.0013271570205688,1.0016096830368042,0.8811543583869934,0.8914225101470947,0.8909379243850708,0.5784223675727844,0.5862337350845337,0.5855773687362671,6.096563339233398,5.686437606811523,5.322985649108887,0.7570775747299194,0.759329617023468,0.7584422826766968,0.5294519066810608,0.5350048542022705,0.5345463752746582,0.6986402869224548,0.7067686915397644,0.7067686915397644
225,7.044755458831787,5.996912956237793,5.996912956237793,0.9828224182128906,0.9954131245613098,0.9956365823745728,0.8816792964935303,0.8908743262290955,0.8904919624328613,0.5790438652038574,0.5855360627174377,0.5850164294242859,6.189663887023926,5.824575424194336,5.531650066375732,0.7596636414527893,0.7600257992744446,0.7593240141868591,0.5296362042427063,0.5344443321228027,0.5340824127197266,0.6983426213264465,0.7062345147132874,0.7059057354927063
250,7.171090602874756,6.240444660186768,6.240444660186768,0.9799466729164124,0.9906768202781677,0.9908580780029297,0.8815672397613525,0.8904444575309753,0.8901352286338806,0.5787259340286255,0.5849894285202026,0.5845676064491272,6.283280372619629,5.939713001251221,5.698581218719482,0.7597752213478088,0.7605980038642883,0.7600293755531311,0.5302937626838684,0.5340042114257812,0.5337112545967102,0.6988664269447327,0.7054815888404846,0.705215334892273
275,7.247218608856201,6.439698219299316,6.439698219299316,0.977177619934082,0.9867987036705017,0.9869483709335327,0.8821608424186707,0.8898433446884155,0.8898433446884155,0.5792605876922607,0.5845496654510498,0.5842004418373108,6.352696418762207,5.8351616859436035,5.8351616859436035,0.7603211402893066,0.7610765695571899,0.7606065273284912,0.5293946266174316,0.5334075689315796,0.5334075689315796,0.6985453963279724,0.7048705220222473,0.7046504616737366
