teacher_rank,student_dim,gnc_gen_seed=0,gnc_gen_seed=1,gnc_gen_seed=2,gnc_gen_seed=3,gnc_gen_seed=4,gnc_gen_seed=5,gnc_gen_seed=6,gnc_gen_seed=7
1,5,4.394455808399453,1.9927368735446147,3.05926617199859,0.5011249438834351,0.29234886928638326,1.474749621211111,1.6432538680935977,1.5297436995050786
1,6,0.9652388140515197,2.4516047329982062,1.2967837930346529,1.0420362315707312,0.3775429446545858,1.6346809824491375,3.140440624608244,1.7843222609575984
1,7,1.6474024050697251,2.0139737414502643,0.623395081081253,0.8235388414793496,0.31417015475028803,1.734952073723796,3.0972851924598217,1.2270299176968444
1,8,1.3066802559792996,1.6611607907067858,0.7042043365707452,0.7844421062923845,0.313170450553298,1.620656449591479,2.516453728944595,1.3366342619046918
1,9,2.0006255852358956,1.6498090389388553,1.1344160872045905,0.8716798411150064,0.30942438712910464,1.324489353259426,1.6453103782413037,1.078284940196444
1,10,1.8980261374264955,1.4856000884847587,0.48519098290648216,0.9599945320389591,0.43123672876593677,1.3182503772982126,1.6806119363154135,1.287306067457244
1,11,1.3433959321784121,1.5759805412468126,0.5283106765912279,0.8389735977080736,0.4576565202143861,1.3840976915839645,3.0985594842996864,1.0340413735539187
1,12,1.4743531252208508,1.4041631171272861,0.7801302851192535,0.9288216087789762,0.43112415216606237,1.233354877497329,1.729787029325962,1.0531495723916195
1,13,1.8247922005898811,1.509602216137125,0.4441133297103293,1.231397895109758,0.5834938477103909,1.1411462150012643,2.038736739920245,0.9901213861629367
1,14,1.9724122285842896,1.023173529044383,0.6888428954407573,1.1314492411624926,0.608705605114145,1.1716051371173655,1.1713281078264117,1.0483617841731756
1,15,1.9258830171564352,1.1324281839939652,0.5649357424782855,1.0504520087175675,0.5437959850662284,0.7841224755699697,1.9991099420003593,0.9231045690379036
1,16,2.5584011043111485,1.0946712847433837,0.7571601171723821,1.122300235318798,0.6405335666079607,1.0494033651179577,1.5918559462708586,0.9297294043501219
1,17,2.77545564586208,0.9052161816838225,0.8144783894626462,1.3044153201201605,0.9770287598172823,0.931326355992092,1.0422775752118065,0.8959109427153387
1,18,2.022027538716793,0.9195509200708734,0.629045552937156,1.114492024740447,0.6952515568118542,1.0866352000095425,1.408926848707528,0.8770294865327222
1,19,2.740936352926142,0.8408705090511251,0.6007460457357493,1.0513939423180079,1.2067192656298478,0.9705320025483767,1.5640619218349456,0.8731280189226656
1,20,2.580025017261505,0.8238844158018337,0.6558918251345555,0.9679676792858278,0.5946586596469084,0.9426230006828541,1.777719471603632,1.014135230332613
1,21,2.7542239367961883,0.7930139426940254,0.5031721333990682,1.105430097898116,0.7967888174785508,0.8918506285408512,1.9325789495518333,0.9113440121213595
1,22,2.582598429459792,0.7666027593084529,0.6239257607333086,0.9905957297313136,1.6525190717407636,0.8556620906776106,1.1952868380716868,0.9148537666573153
1,23,3.501899947138394,0.7721070641094876,0.47782748664862346,1.0413091020515333,0.8811898427084088,0.888347209446014,2.0165221115404908,1.0074560483035289
1,24,3.447317052218649,0.7620964466648943,0.5747764383753141,1.132017620617435,0.8621974450846513,1.0138192932780197,1.8594060906997094,0.8472059087173359
1,25,2.1871998831629753,0.714150870577074,0.4431780571477455,1.2183015000743744,1.1858942664482377,0.9168621014584514,1.9609789419919252,0.7720822409579629
1,26,3.490770385815547,0.7240085398842548,0.5810038943664503,1.2539383249455376,0.9285350581631064,0.8156306390961011,1.5183239310979844,0.9703843751640031
1,27,3.4773001995953647,0.8732847158846102,0.6227052522436628,0.9668772880656596,1.4444109038873152,0.9841080786517034,1.3775021135807037,0.8685333867158208
1,28,3.8976325723859997,0.6917513524982292,0.5569807363734129,1.057390565133613,0.35162869095802307,0.80146039513093,1.5903313303435291,1.0180459403329425
1,29,3.5611630706560042,0.7334602165455911,0.5277121271938086,0.9835105280081431,1.5194836147129536,0.9720392781244197,2.0181265672047934,0.7837746123236323
1,30,4.252437168901617,0.6024640430655099,0.49648270988836884,1.0953631586498684,2.3564201990763345,0.8786257827868227,1.9301628684997558,0.8440471684087568
1,31,4.111785866320133,0.7357227189155916,0.5621056467520468,1.1536472756145657,1.3918322175741196,0.8190812960005643,2.2475397315892307,0.8166013150884394
1,32,5.117860555648804,0.6983107055723667,0.5662485886304105,1.030585999099108,2.444132924079895,0.8420661640841336,2.21831476688385,0.7690830632216401
1,33,4.905963815491775,0.7706951735650792,0.5344360899422076,1.11287403440681,2.685039358213544,0.8708952877383965,2.081807275613149,0.9092083128967455
1,34,4.987668225842137,0.6735915838292351,0.49160602639933104,1.0331066747506459,1.7082443963736296,0.9531386170094296,1.6041395269772585,0.8857621134569248
