teacher_rank,student_dim,gnc_gen_seed=0
1,3,0.3794393631566768
1,4,0.9187458987834863
1,5,0.6842947692170532
1,6,
1,7,
1,8,
1,9,
1,10,
1,11,
1,12,
1,13,
1,14,
1,15,
