teacher_rank,student_dim,gnc_gen_seed=0
1,3,0.4811282534090319
1,4,0.8988150966005277
1,5,0.5380503556807525
1,6,
1,7,
1,8,
1,9,
1,10,
1,11,
1,12,
1,13,
1,14,
1,15,
