teacher_rank,student_dim,gnc_gen_seed=0
1,3,0.6969655899548179
1,4,0.8548123870598207
1,5,0.8573448193278109
1,6,0.8528276587395592
1,7,0.8549504063411796
1,8,0.8622543282095264
1,9,0.833437716301893
1,10,0.71692906296812
1,11,0.5829741852649022
1,12,
1,13,
1,14,
1,15,
1,16,
1,17,
1,18,
1,19,
