teacher_rank,student_dim,gnc_gen_seed=0,gnc_gen_seed=1,gnc_gen_seed=2,gnc_gen_seed=3,gnc_gen_seed=4,gnc_gen_seed=5,gnc_gen_seed=6,gnc_gen_seed=7
1,3,0.2319927618519536,0.6527459990253855,1.0847099832536962,1.0466323486523943,1.5259777408746242,0.742161673189727,1.5090403424734944,0.7021266213103651
1,4,1.1126419098966303,0.5398246224111065,1.1786247201744435,0.9739302192017384,1.583149998009331,0.8201282511976884,1.4211456387105716,1.0222214898021074
1,5,1.09953261777486,0.5414859255999889,1.2748749232498833,0.9326239765106943,1.5868440604108769,0.7836761746533615,1.3295098811547572,1.2487529534542805
1,6,1.0953515188118434,0.5283855152475193,1.3585889857938083,0.9132325340593126,1.595243238667401,0.8445100535907226,1.3228231631340996,1.3882380964928447
1,7,1.0439787436158618,0.5173463753151778,1.4622050027038642,0.8984687448947598,1.6216228056044604,0.8470890568339097,1.30738647955614,1.4686530389997565
1,8,1.016727477763184,0.49121523892512403,1.564684675151045,0.86111393378004,1.643292650185563,0.8259260867194517,1.3047130173280859,1.5884853507348247
1,9,1.0382209463449381,0.471124600107677,1.6618067412455673,0.8519564876587472,1.6479800641587636,0.8165949785596519,1.2938527048364385,1.6261655509415822
1,10,1.0324474650913689,0.47030925698820897,1.7594321065689538,0.8392340427314043,1.6616375318809924,0.8517751448292359,1.2820620045523266,1.6993958219460088
1,11,1.029741186979976,0.4544118873794062,1.8496354665908514,0.8399340422923746,1.674760582992347,0.8553020826786908,1.3013728642633628,1.7371878352820622
1,12,1.0023528225050988,0.4632020798972071,1.9474744830214974,0.8305169947988413,1.687131493815531,0.821538096417162,1.31713373386301,1.78238684374143
1,13,0.9851272562146327,0.442539608632726,2.040180910035408,0.8106382015186798,1.6995481169076117,0.8154489109807658,1.3269954003598703,1.845572742532474
1,14,1.0390591435267635,0.4247649533728174,2.1295613378988847,0.8217385887353141,1.719325779410812,0.8258199784456619,1.3019258508123481,1.802191070306682
1,15,1.0098707170301437,0.4288537231153101,2.2381383971693034,0.8158259722696521,1.7352087052888696,0.8142533718651173,1.2944550328661195,1.8733447192039652
1,16,1.006602322578495,0.4136595826305421,2.322439158037182,0.8097614531916083,1.7390157276156464,0.8257127947074927,1.3329305306568746,1.898194465292911
1,17,1.0141448006827607,0.4207201584815797,2.42683679425718,0.8029240275475842,1.7581288489532452,0.8238667888135189,1.3151044735353308,1.9218526830457088
1,18,1.0109249324888443,0.42356580856658727,2.5008548885749846,0.7931267050467143,1.7619011649536152,0.813361157689745,1.3223580190979014,1.9343396970764002
1,19,1.0121889328599234,0.42203279950773304,2.604513659515871,0.8038906053822295,1.7743631212611126,0.8135720412638172,1.31581352763544,1.9914298172979434
