teacher_rank,student_dim,gnc_gen_seed=0,gnc_gen_seed=1,gnc_gen_seed=2,gnc_gen_seed=3,gnc_gen_seed=4,gnc_gen_seed=5,gnc_gen_seed=6,gnc_gen_seed=7
1,15,0.6028558465838433,0.8000097954097916,0.9451925131277397,0.29058816314985353,1.1948827039450407,2.22813799362334,1.32365841546963,0.5691840462386608
1,16,0.5385183586793787,1.0949489041682212,1.1307832799742328,0.15690270610726798,1.0944234924390912,2.9023185991927196,1.4978423301469197,0.6929100253101852
1,17,0.7509583491418097,0.8909153632198771,1.323464348912239,0.4206321034580469,1.0044535219669342,2.9957472705397725,1.6751023795869615,0.7663620594760467
1,18,0.8546817573634061,2.1579247236251833,1.207974253843228,0.2774878039956093,0.9515891723010851,3.0164727333784103,0.9179199499388536,0.554138146340847
1,19,0.7669016998715517,1.713140219449997,1.4007885836892657,0.28501196671277285,0.833501262324197,3.3276765606095715,0.6150379478931427,0.9941795153113512
1,20,0.7067649251884884,0.73084956407547,1.040920556212465,0.2900216740866502,1.1055500730872154,3.476358878612518,1.0909336010615032,0.7692245475947856
1,21,0.6918496986230215,1.4501870849302836,1.4242537581559382,0.12621258199214935,0.9737043426587031,3.592952230013907,1.1567507609724998,0.9014174245297909
1,22,0.6405785771256144,3.112861235936483,0.8641765862703323,0.2577013596892357,1.1151718602460974,3.2525605130940676,1.3032914333873324,0.7727919953300598
1,23,0.855868881711593,0.8542715571820736,1.5958716476505452,0.176097109913826,1.1093333416125353,3.916336375933427,1.6361197630564372,0.8846539775935971
1,24,0.7380336705181334,1.1910335158130951,1.6825851433806949,0.5396022163331509,1.1913880666097005,3.4578814978400865,0.9754386196533839,0.8841551747173071
1,25,0.63513285229946,0.9888101741671562,0.8632061954202324,0.4034425765275955,0.9119764477014541,3.2895635156070484,1.3689059615135193,0.7874537762757894
1,26,0.903718673520618,1.238814470767975,1.0999468894198883,0.05030733346939087,1.1957834921777248,3.743314496676127,1.3009602477153142,0.9192950475215912
1,27,0.8475167208643102,1.3671835547685622,1.019364445105843,,1.0471600979566573,3.8531102028760045,0.8976922824978828,0.9318160859327163
1,28,0.7163388287198955,1.5043634331474702,0.8295119636588626,0.354850172996521,1.041504587676074,4.074354633688927,0.8931697644293308,0.8944191187620163
1,29,0.7111164884907859,1.2761634772732144,1.0624644181945107,,1.4396606367645841,4.548617715531207,0.9037383394806009,0.7965710321441293
1,30,0.8472022165854772,0.8177120864391327,0.9832396821483321,0.046732742339372635,1.1446546061385063,3.8106619104360924,1.1527484310300726,0.7286787380774816
1,31,0.7372454435660921,1.4474151248910598,0.9746765294220558,,0.9849266545928043,4.7948613405227665,1.0650701031965368,1.1335623498473848
1,32,0.882029981485435,0.9243783047422767,1.0160522971834456,,0.9264907660452943,3.9627707039608673,0.9386968190471331,0.9928760946624808
1,33,0.8274947752555212,1.3785710424184798,1.2954599618911744,,1.0059802892307441,4.628815557807684,1.4147636944597417,0.8343416882885827
1,34,0.9278473166688797,1.0711553669892824,0.9206028033386577,,1.0473017861445746,3.8369077597894976,0.8870175060103921,0.8077649626880884
1,35,0.8000038464864095,1.066452248856939,1.4084315158818896,,1.1639308085044224,3.948902408281962,1.0165060939996138,0.915009522667298
1,36,0.9216571819614356,1.329261068593372,0.828970347188021,,1.1926111593842506,4.958062648773193,1.1152494555482497,0.7822387510979617
1,37,0.8535072356462479,0.9044587709009647,1.2348910858656497,,1.2993878546883078,4.376636743545532,0.9304298880425367,0.8207879792898893
1,38,0.8365271126940137,1.2698733170206349,1.1462082583457232,,1.058772614773582,4.688445084973385,1.1523313131183386,0.8444992580857033
1,39,0.8862756499472786,1.2050178630484476,0.7856669539683744,,1.0926081077619032,4.718946444744966,1.1703832238912582,0.6834491735531224
