seed,mean_loss,std_loss,min_loss,max_loss,median_loss,num_samples
325,0.33164098578101275,0.295300569896815,8.818876153782185e-07,0.9998491406440735,0.2487250119447708,35815
70,0.3317949878178437,0.2862304540469275,0.005524288397282362,0.9998877048492432,0.24318766593933105,51018
894,0.33289453529136676,0.29446246994823866,6.829857738921419e-06,0.9999867677688599,0.25073447823524475,42303
967,0.33313233402337916,0.2924550523191972,0.0017326085362583399,0.9999465942382812,0.24783501029014587,36303
493,0.333193751108771,0.2901732743425353,0.004472548142075539,0.99996018409729,0.24878554046154022,34078
615,0.33363528752168536,0.291384369965537,0.0024851218331605196,0.9999223351478577,0.2490752935409546,36905
584,0.3337748934328382,0.26291446158125015,0.005401063710451126,0.9999879598617554,0.24584027379751205,70714
756,0.33381540252311526,0.2638065081481655,0.010249285027384758,0.9999805688858032,0.24618221074342728,72052
179,0.3340128766784128,0.2988125394940861,0.00010899539483943954,0.9999918341636658,0.2495671808719635,31127
247,0.3344668911174782,0.2923837117566345,0.0003232670424040407,0.9998729228973389,0.2502700984477997,48285
814,0.335058701553107,0.2879870666771293,0.0018467397894710302,0.9999793767929077,0.25042277574539185,43423
355,0.3351954612752951,0.2816944733827469,0.008978652767837048,0.9999910593032837,0.24754316359758377,49988
441,0.3352522398548168,0.2918410147683266,0.002979994285851717,0.9999253749847412,0.2530234456062317,45099
941,0.33537889468411464,0.2903914108753526,0.0012012696824967861,0.9999751448631287,0.24990639835596085,42956
67,0.3354090112086267,0.2949530865002303,9.732329090184066e-06,0.9999813437461853,0.25152818858623505,35216
143,0.3354870288077769,0.2949014217773452,0.00010328319331165403,0.9999384880065918,0.2525073289871216,35824
846,0.33560558769328513,0.2340152388527619,0.028491493314504623,0.9999450445175171,0.25398707389831543,85273
499,0.3359162079931121,0.28158025230830985,0.006867929361760616,0.9999837279319763,0.24749110639095306,51719
638,0.33594996051508397,0.29005735443320035,0.0001736578269628808,0.9999870657920837,0.25250203907489777,39866
994,0.33618334765428975,0.29148196567836343,0.002542070345953107,0.9999682903289795,0.2526476979255676,30395
673,0.3365576657053353,0.28941862499178156,0.0002528641780372709,0.9999855160713196,0.25185346603393555,38032
389,0.33655868559887997,0.2968447293319978,3.8587659219047055e-06,0.9999422430992126,0.25268682837486267,34025
773,0.3366656422677686,0.2678454316790647,0.011854862794280052,0.9999934434890747,0.24896083772182465,67179
343,0.3366857687713832,0.27521968881813613,0.018595406785607338,0.9999683499336243,0.24772173911333084,58520
85,0.33678752159152786,0.24543946926335203,0.028514832258224487,0.9999071359634399,0.25010812282562256,79850
909,0.3368812619094602,0.28394838717965076,0.015064580366015434,0.9997526407241821,0.2503218352794647,46530
17,0.33765554494621375,0.27605709078934054,0.00034375255927443504,0.9999382495880127,0.2521844208240509,58567
976,0.3381952128714749,0.2806735186039052,0.00711976271122694,0.9999718070030212,0.2503025531768799,51167
345,0.3382571385246055,0.25030138765297033,0.029012853279709816,0.999979555606842,0.24992096424102783,76881
164,0.33835691619043706,0.280409323778038,0.004752607084810734,0.9999966621398926,0.25237542390823364,51604
91,0.33869307788141884,0.26180347786450514,0.017467010766267776,0.9999785423278809,0.24888524413108826,69348
574,0.33915373373864843,0.29888310931658746,7.222068234113976e-06,0.9999458193778992,0.2593616247177124,33373
849,0.33949437364258844,0.2934934749695913,1.81319956027437e-06,0.9999829530715942,0.26446840167045593,64770
924,0.33962226008308516,0.2748077775173095,0.017388086766004562,0.9999809265136719,0.2512460947036743,55255
505,0.3398583758004679,0.28548895806476937,0.0010417441371828318,0.9999738335609436,0.2542656660079956,48989
897,0.3401607903105254,0.29331888908422843,6.112343839959067e-07,0.9999420642852783,0.2591128945350647,41673
778,0.34024285711326535,0.27718623185323915,0.0071725849993526936,0.9997496008872986,0.252132847905159,54090
476,0.34060216376762453,0.25927582224504914,0.02724633552134037,0.9999940395355225,0.251653254032135,71725
611,0.34090453911203167,0.277501081760339,0.002115749754011631,0.9999817609786987,0.2561934292316437,57468
150,0.34095607150320395,0.1569936662275136,0.02458181418478489,0.9997401237487793,0.31011080741882324,99211
958,0.34125146197858697,0.24139178536762781,0.010453739203512669,0.9999017715454102,0.27555567026138306,92079
80,0.34205548029289284,0.2597758952750046,0.000952754111494869,1.0,0.26282480359077454,79793
724,0.34244627821600127,0.28801660353522035,0.0019733202643692493,0.9999856352806091,0.25815868377685547,49248
588,0.34258271407065466,0.2861063748357665,0.001626986195333302,0.9999322891235352,0.25858238339424133,38803
423,0.34286864642167186,0.28916672286621264,0.0005073167267255485,0.9998975396156311,0.2573150396347046,38609
735,0.3428738289356117,0.28605503483310224,0.0015354326460510492,0.9999920725822449,0.2564166635274887,46164
237,0.3429151349810071,0.2812450914141656,0.010693212039768696,0.9999610781669617,0.2562319338321686,46317
316,0.34299705704247574,0.28638497787650563,6.114140705903992e-05,0.9999850988388062,0.25940778851509094,32858
614,0.3432016104965731,0.2871370426897247,0.00010272438521496952,0.9999930262565613,0.2624678909778595,48067
193,0.34330175017450526,0.2517343537797898,0.025254473090171814,0.9999514222145081,0.2578691840171814,80173
840,0.3435940065157135,0.2681093623295575,3.1354913517134264e-05,0.999991774559021,0.2688680589199066,81470
119,0.3437179347103832,0.28220986452136265,0.005366552155464888,0.9999951124191284,0.26291708648204803,48066
525,0.34390350135794906,0.2583808464110541,0.0022159512154757977,0.9999094009399414,0.2633315920829773,80853
373,0.34399650766094764,0.2799069243528027,0.004230417776852846,0.9998944997787476,0.2594945728778839,53640
738,0.34409514394958424,0.27342697339857835,0.02124493569135666,0.9999309182167053,0.25826790928840637,56874
445,0.34409717647374577,0.269128787468816,0.0017789414850994945,0.9998231530189514,0.25924429297447205,71768
715,0.3441344076770692,0.28613031561169305,0.008256303146481514,0.9999562501907349,0.2617492526769638,36318
220,0.34436574927286884,0.27352342761247606,0.0018363376148045063,0.99983811378479,0.25959327816963196,58804
41,0.34441022039523456,0.2857071166894853,0.010147806257009506,0.9999701976776123,0.2606551945209503,44857
775,0.3447159060835314,0.275889469420722,0.001406862516887486,0.9998461604118347,0.26082637906074524,53765
842,0.3448265158042494,0.25286705615141986,0.0037449062801897526,0.9999918341636658,0.29531365633010864,92597
233,0.3450526326051106,0.2846739543409116,0.007079125382006168,0.9999183416366577,0.26062634587287903,39529
283,0.3451666526022938,0.28512929925134706,0.0017461595125496387,0.9999837875366211,0.26124435663223267,38393
869,0.3452305014718378,0.2783568497485727,0.0041588181629776955,0.9999560117721558,0.2603724002838135,50508
332,0.345888439549843,0.28751591386566433,0.004482596646994352,0.9999868273735046,0.2650362253189087,54009
877,0.34597445585754405,0.2799382905164893,0.007766210939735174,0.9999536275863647,0.2626221776008606,48155
898,0.3461781858925439,0.27083085033575865,0.025189731270074844,0.9999613165855408,0.2593497633934021,62426
278,0.34652346752834107,0.2812382922104307,0.00015865593741182238,0.9999807476997375,0.284366250038147,78867
252,0.3467702302922617,0.27995376072924577,0.0027837057132273912,0.9999750852584839,0.26113590598106384,47206
268,0.34760457717593396,0.2710639729346071,0.003556079464033246,0.9999904632568359,0.26387691497802734,59985
844,0.34769023835588936,0.2880058076410201,0.009098361246287823,0.999993085861206,0.2661263048648834,28648
691,0.347839151968696,0.2877024394508419,0.00010336759441997856,0.999865710735321,0.2695363014936447,57420
757,0.3478588381825881,0.28013198021857727,0.001950184116140008,0.999991774559021,0.2661920487880707,53047
64,0.34791719919288133,0.26950761365586856,0.03127094730734825,0.9999299645423889,0.26090994477272034,64682
748,0.3482855404959769,0.28556671432070896,0.006738766096532345,0.9998225569725037,0.26433050632476807,33472
365,0.3484149174514781,0.3003709160468812,4.398816599859856e-06,0.9998868703842163,0.2755972295999527,38482
142,0.34891864849603266,0.29495910335059267,1.0823390539371758e-06,0.9999790787696838,0.27223095297813416,45029
801,0.3495502696357071,0.27977497401268525,0.010769300162792206,0.9999117851257324,0.26481589674949646,46514
568,0.3496585382021278,0.2796276740508608,0.0026062829419970512,0.9999666213989258,0.2658833712339401,47332
692,0.3497339749350276,0.22924932624595867,0.013662315905094147,0.9999898672103882,0.2774169594049454,87018
911,0.34975897689589247,0.2512889652507114,0.014112593606114388,0.9999980330467224,0.26646268367767334,74737
716,0.3498089307082563,0.27355995411248735,0.006387015338987112,0.9999732971191406,0.2652413100004196,54410
563,0.3506533232111377,0.2863543108071349,0.005864718928933144,0.9999852180480957,0.2702499032020569,37497
400,0.351069123588087,0.28050622602983966,0.005225157365202904,0.9999867081642151,0.26654326915740967,43154
969,0.35133449454446214,0.2927944145735563,0.010777231305837631,0.999997615814209,0.2727176249027252,25919
98,0.3523856695095653,0.25611589707963606,0.029045352712273598,0.9999688863754272,0.26688122749328613,73691
798,0.3524905763347836,0.29596908865254856,0.004814945627003908,0.9998725652694702,0.2776033580303192,43125
311,0.3532940818229216,0.1505203575496542,0.03209352865815163,0.999946117401123,0.32847216725349426,99651
205,0.35340238704875426,0.26440020666235414,0.028332415968179703,0.999970555305481,0.26736921072006226,63105
420,0.35355521143229596,0.2832765424087928,0.006993856281042099,0.9999895691871643,0.26978984475135803,37049
337,0.3535906108327871,0.18420543112035312,0.03137180581688881,0.9998197555541992,0.3086331784725189,97439
89,0.35361738708985824,0.28268636428526084,0.018862757831811905,0.9999959468841553,0.2712257206439972,43929
339,0.35372571965075444,0.2788273800389997,0.004331395961344242,0.9999848008155823,0.26999014616012573,45539
76,0.3538563369576237,0.2785270564947156,7.352640386670828e-05,0.9999878406524658,0.2747631072998047,46699
116,0.353934379694246,0.22819957215565534,0.030822478234767914,0.9999387264251709,0.27554698288440704,86140
912,0.35412610629710806,0.2864894167377135,0.012802830897271633,0.9999971389770508,0.2746783494949341,41433
981,0.3545937253636728,0.27220386645140493,0.009749035350978374,0.9999406933784485,0.2755188047885895,68831
96,0.3547424530331643,0.2877561009285952,0.017115620896220207,0.9999821782112122,0.2792183756828308,58425
126,0.35510717965438876,0.28752432653831117,0.007707246113568544,0.9999399781227112,0.27479004859924316,57853
618,0.3554652636054003,0.27146289426190107,0.027815159410238266,0.9999508857727051,0.2695256471633911,52953
529,0.3557968232101204,0.278944546905426,0.01347661018371582,0.9999721646308899,0.27520203590393066,63021
532,0.35597597963248134,0.2984288900104651,3.271626837886288e-06,0.9999604821205139,0.28371867537498474,40457
139,0.3562316073958752,0.2825297471651832,0.008581582456827164,0.9999856948852539,0.27599722146987915,32779
250,0.35739138698820344,0.2793145777139594,0.004504038952291012,0.9999664425849915,0.27697812020778656,55644
481,0.35818846281271727,0.2906838414491363,0.007087223697453737,0.9999575614929199,0.28483839333057404,54644
789,0.3583969635981245,0.24259077448589592,0.0524444617331028,0.9999563694000244,0.2799789756536484,84828
422,0.35949626510909194,0.2781689556999316,0.008126214146614075,0.999927282333374,0.28003329038619995,46211
165,0.35977440383054393,0.2613352250549522,0.017730310559272766,0.9999591112136841,0.27697187662124634,62843
706,0.36001897424671997,0.2885310476310822,0.002236604457721114,0.9996396899223328,0.2788960337638855,19977
216,0.36021911114283245,0.28479050343984974,0.012304291129112244,0.99994957447052,0.2810107320547104,44828
660,0.3602720918556894,0.26320315953745266,0.019382696598768234,0.9999959468841553,0.27517496049404144,67322
49,0.36077030657961007,0.2937878821565371,4.468310362426564e-05,0.999963641166687,0.28424370288848877,19016
203,0.36078844102564306,0.2790315100229903,0.017914894968271255,0.9999985098838806,0.2795736789703369,36081
730,0.3611059117280102,0.18864224516936381,0.07235249876976013,0.9999992847442627,0.30243800580501556,95438
703,0.36128268244922623,0.2758725808856301,0.01857539638876915,0.9999949932098389,0.27787086367607117,47309
271,0.3620020935222104,0.27573482386705545,8.827646524878219e-07,0.9999836683273315,0.27794843912124634,51538
356,0.3623365796798079,0.29892620150836935,0.003114806255325675,0.9998747706413269,0.28822073340415955,17724
795,0.3624543601048259,0.29082643167287164,3.0081569093454164e-06,0.9999983310699463,0.30425094068050385,71022
349,0.3624946519614114,0.24669532650401654,0.044445887207984924,0.9999704360961914,0.28117242455482483,80951
944,0.36306755262159535,0.23212207194367457,0.02110648714005947,0.9999605417251587,0.28893202543258667,84958
185,0.3635114255407245,0.3033592205540687,6.4758651205920614e-06,0.9999957084655762,0.2944353520870209,26417
991,0.3641975751963881,0.2665808199739071,0.00416923500597477,0.9999678730964661,0.28274209797382355,56688
948,0.3645000621725911,0.2800934860199315,2.354541175009217e-05,0.9999790191650391,0.2886401116847992,49565
312,0.3648221606309454,0.29480157450452543,0.00012413195508997887,0.9999787211418152,0.29912029206752777,60796
889,0.36600899200776993,0.25972254247297083,0.020984549075365067,0.9999955296516418,0.2844191938638687,65528
359,0.36610811323551584,0.2605353129574629,0.005126469302922487,0.9998699426651001,0.2836654633283615,62886
705,0.36655258628478177,0.26433216138826404,0.015734277665615082,0.9999758005142212,0.2845708727836609,57349
560,0.3669439038077236,0.1844788439332381,0.027618488296866417,0.9999479055404663,0.3212091326713562,96607
407,0.367046863443421,0.24457261294059135,0.036684613674879074,0.9999585747718811,0.28463971614837646,75103
484,0.3675100838923852,0.2817600844407697,0.024369457736611366,0.9999933242797852,0.2896912097930908,26831
556,0.36770769833925704,0.2754035788860409,0.026230469346046448,0.9999949336051941,0.2862241268157959,41971
192,0.36785250312661466,0.27184628659090876,0.03175036981701851,0.9999839067459106,0.28712010383605957,54271
636,0.3686188816910063,0.30488654483132266,1.5383161553472746e-06,0.999952495098114,0.3032192587852478,26291
662,0.36861990442558806,0.2607863202346219,0.03679642081260681,0.9999716281890869,0.28686489164829254,61890
619,0.36870061340484656,0.28053565844218953,0.012356715276837349,0.999873161315918,0.29006198048591614,26637
708,0.36899193985746054,0.2762823567096301,0.0050871046259999275,0.9999881982803345,0.2906845808029175,49683
416,0.3695259314668156,0.30223437025336797,1.1427810022723861e-05,0.999997615814209,0.3052176535129547,21921
61,0.36967368796570804,0.24341044274670312,0.03244442120194435,0.9999111890792847,0.28897103667259216,75935
74,0.3697521112851238,0.2601288158983332,0.02902844548225403,0.9999737739562988,0.28685612976551056,61382
425,0.3705521033047061,0.26720600121726173,0.005394549109041691,0.9999417662620544,0.2898264229297638,53764
971,0.37108945661757364,0.2746461021725619,0.010013587772846222,0.9999394416809082,0.28950604796409607,35300
238,0.37109343153650753,0.28565399988763757,0.006314398720860481,0.9999181032180786,0.296324223279953,40350
175,0.3711052920029339,0.2504846257690764,0.026176895946264267,0.9999690055847168,0.2907094359397888,72797
113,0.3712705585034649,0.2652589976846298,0.015293978154659271,0.9999973177909851,0.2891893833875656,61424
306,0.3718385419025216,0.2636101421056488,0.014666724018752575,0.9999921917915344,0.2914281338453293,56328
120,0.37245260018537096,0.26447402402551456,0.004768257029354572,0.9999925494194031,0.2937033772468567,58261
666,0.37247847462811373,0.27458162850202084,0.007557385601103306,0.9999927282333374,0.29234814643859863,40310
40,0.372610523757491,0.27249524446125406,0.0016061230562627316,0.9999311566352844,0.29653358459472656,60972
196,0.3726933686529848,0.2439386293699396,0.04066961631178856,0.999959409236908,0.2912130802869797,72974
970,0.3727319788099389,0.2529903839179255,0.009121808223426342,0.9999924302101135,0.2929039001464844,69064
782,0.3728833383459616,0.2154532802831612,0.019986160099506378,0.9999872446060181,0.3132982701063156,89588
194,0.37299331446421036,0.292086417448773,0.00393309723585844,0.9999964237213135,0.30539000034332275,48561
180,0.37317216788468033,0.2022359571082038,0.03498401492834091,0.9999855756759644,0.31618401408195496,92395
710,0.37332806807180724,0.2562291050897645,0.009409323334693909,0.9999970197677612,0.29579490423202515,66231
149,0.3739803054671564,0.25480430726493425,0.002805106807500124,0.9999904036521912,0.30147941410541534,72328
988,0.3740539026210754,0.24372039319192165,0.04852142557501793,0.9999990463256836,0.2908216714859009,72161
827,0.37405515987652366,0.2590435853822524,0.010066439397633076,0.9999778270721436,0.2968987375497818,61560
310,0.37421147192047977,0.26977385062883497,0.016595082357525826,0.9999587535858154,0.29465942084789276,48546
456,0.37424319272818,0.2749773081955557,0.011435575783252716,0.9999937415122986,0.2968764007091522,35053
496,0.37495476699417973,0.30402715759988436,0.0004906134563498199,0.9998224377632141,0.31199461221694946,35141
711,0.3757273902019688,0.20882651461265922,0.01847127079963684,0.9999308586120605,0.3213643431663513,92073
957,0.3757400743674745,0.25714540824580945,0.029437871649861336,0.9999892115592957,0.2963995635509491,62232
919,0.3757756492221645,0.2808017903707579,0.0070440080016851425,0.9999791383743286,0.29861587285995483,25021
385,0.3758861477337717,0.2365103155553163,0.04978545010089874,0.9999362826347351,0.2967866361141205,80461
779,0.37599363655802853,0.27495613535307745,0.010425057262182236,0.9999926686286926,0.296410471200943,38599
921,0.3760840365257604,0.26034938609128094,0.027830753475427628,0.9999465942382812,0.2938724160194397,57845
79,0.3767465902958684,0.2892953833930981,0.01798752322793007,0.9999105930328369,0.30530405044555664,49694
737,0.37692484635668183,0.24381280561085134,0.02428508922457695,0.9999743700027466,0.29984527826309204,72951
90,0.37706033567668534,0.2732637840178249,0.008557857014238834,0.9999583959579468,0.30035459995269775,35351
864,0.3773464870702511,0.2649021331531662,0.0027391891926527023,0.9999350905418396,0.302608847618103,54543
60,0.3775711302361005,0.2555499336989207,0.03876158967614174,0.9999591112136841,0.29718706011772156,63209
648,0.3779051597837569,0.25126939814901067,0.017913896590471268,0.9999115467071533,0.29975512623786926,67147
146,0.3783125352044159,0.22369211328108185,0.025904672220349312,0.9999684691429138,0.3012230694293976,83750
424,0.3783292053318454,0.27488669643731173,0.00020229439542163163,0.999981164932251,0.33347228169441223,82540
733,0.37945453417192804,0.24821929760133304,0.024847595021128654,0.9999861717224121,0.3002350926399231,69271
900,0.3806972106728765,0.24732191363021624,0.03939296677708626,0.9999717473983765,0.3127172589302063,84253
768,0.3811544908141333,0.3002019357519014,0.00010432119597680867,0.9999869465827942,0.32275862991809845,41284
138,0.3814099035264874,0.26735563092046105,0.011636720038950443,0.9999630451202393,0.3028469979763031,42793
507,0.381642088844314,0.23788042472225546,0.008817557245492935,0.9999212026596069,0.30881647765636444,82178
605,0.38208975840150267,0.2780291173297269,0.022249050438404083,0.9999399781227112,0.305535688996315,48578
904,0.38223405267099003,0.2549061371744096,0.03665708005428314,0.9998600482940674,0.30285707116127014,64700
799,0.38272517119111976,0.2556831346170345,0.02355770580470562,0.9999998807907104,0.3042140007019043,61517
440,0.3829128862496086,0.26693907447021126,0.03358219936490059,0.999873161315918,0.3033809959888458,51161
352,0.3830743434032048,0.1811766195521041,0.0019516244065016508,0.999997615814209,0.3570082187652588,99173
859,0.3831929559388455,0.23479590919798257,0.03311903029680252,0.9999653100967407,0.3109568953514099,79367
367,0.3834582874327146,0.23702235580579464,0.028986483812332153,0.9999146461486816,0.310672402381897,79441
752,0.3839727374818179,0.27550519014785585,0.011783584952354431,0.9999892711639404,0.31140515208244324,62098
734,0.38404112900625254,0.2799052190669668,0.0170772485435009,0.9999310970306396,0.31003206968307495,28767
824,0.38548769589453924,0.26266072099639565,0.013817877508699894,1.0,0.3103986978530884,51803
393,0.38604682600231743,0.2737291281921594,0.012526500970125198,0.9999778866767883,0.3110419809818268,43989
243,0.3862050244040538,0.18393555852313725,0.008916489779949188,0.9999651908874512,0.35120201110839844,97736
984,0.386667119628085,0.2598030392976181,0.0183868370950222,0.9999959468841553,0.30758628249168396,54092
534,0.3867891245260002,0.2619618309209476,0.01589479111135006,0.9999644160270691,0.3091728836297989,54234
817,0.38745196921436376,0.19703483922241824,0.00848090834915638,0.999992311000824,0.3458538353443146,95599
741,0.3879645736320453,0.266955375916026,0.019183160737156868,0.999852180480957,0.3095315098762512,52063
790,0.38804654669278005,0.2685999549399127,0.020937714725732803,0.9999762177467346,0.31146153807640076,34060
552,0.38830629406662287,0.22424415715952176,0.025855669751763344,0.9999775886535645,0.32253600656986237,84188
37,0.3885499563591754,0.271831297336359,0.012036774307489395,0.9999076128005981,0.3175186961889267,60308
572,0.38962390175370554,0.25201006177636004,0.013142403215169907,0.9999117851257324,0.34906114637851715,90366
623,0.39006994156813285,0.2633069919059468,0.008609605953097343,0.999981701374054,0.31737813353538513,53781
792,0.39032888858881354,0.2634016614546733,0.010532298125326633,0.9998942613601685,0.3163672685623169,48323
890,0.3906573694382908,0.26555622065819234,0.005397947505116463,0.9999972581863403,0.3157471567392349,45038
290,0.3910226971802202,0.26394096513736737,0.028615446761250496,0.9999666810035706,0.31512269377708435,42638
862,0.3920791570212015,0.2547780162869214,0.024235770106315613,0.9999555945396423,0.3155059963464737,56168
81,0.39211771937095474,0.24651337722107564,0.04440280422568321,0.9999268054962158,0.3153369575738907,66464
99,0.3928154018589604,0.2770729451616061,0.01598474010825157,0.9999950528144836,0.3267679661512375,56794
750,0.39346379914546853,0.20988495724402287,0.039650872349739075,0.9999421834945679,0.3306320309638977,88885
6,0.3937492109509402,0.2659919044127474,0.006024849601089954,0.9999502897262573,0.32116393744945526,42128
254,0.394152540779157,0.29645611420465817,0.006395092234015465,0.9999273419380188,0.34784938395023346,53892
397,0.3942222346725803,0.2661996476609813,0.0260339193046093,0.9999886751174927,0.3185577988624573,39706
313,0.39450491320193887,0.26637426164098565,0.013532008975744247,0.9998852610588074,0.31995484232902527,43463
743,0.3949257592916474,0.24504624794687163,0.014704322442412376,0.9999968409538269,0.3262113332748413,68379
276,0.39537799615721947,0.26776829136301633,0.014196546748280525,0.9999613165855408,0.32039010524749756,49201
723,0.39552933295004516,0.26765895797436223,0.03936729580163956,0.9998385906219482,0.3177410215139389,31408
183,0.39567392093070963,0.2368763654151098,0.033402808010578156,0.9999025464057922,0.3500664234161377,91759
430,0.3958233283566322,0.288496645094741,0.012333407998085022,0.9999604225158691,0.33205029368400574,31323
978,0.3960608806313145,0.25180617052093235,0.05158807337284088,0.9999980926513672,0.31708210706710815,58441
198,0.39674612959467725,0.27055305147757686,0.03475068882107735,0.9999353885650635,0.32359009981155396,30367
982,0.3973399263221496,0.2339516562565628,0.02713833935558796,0.9999316930770874,0.3284134268760681,76523
435,0.39778180381194306,0.25549340524385816,0.027564924210309982,0.9999706745147705,0.3235519230365753,54500
987,0.3986093905043308,0.24559287882205155,0.04087001085281372,0.9999951720237732,0.32154981791973114,64444
581,0.39877046008949835,0.25990888239155785,0.019000958651304245,0.999992311000824,0.3256664276123047,43983
104,0.40006623380147177,0.2588413120542363,0.021742481738328934,0.9998754262924194,0.32780721783638,53233
129,0.4003251891427492,0.2514758193100624,0.059730783104896545,0.9999960660934448,0.3222000300884247,57466
861,0.40183000517280537,0.2039955325778818,0.06251493096351624,0.9999229311943054,0.35838237404823303,96273
610,0.40196152819318026,0.2544908095855858,0.02801266498863697,0.9999875426292419,0.32903535664081573,52964
554,0.4020961449665628,0.26161616832853435,0.01604527235031128,0.9999713897705078,0.32858407497406006,44871
7,0.40230569212380135,0.264354376418777,0.011682559736073017,0.9999762177467346,0.3319796323776245,40674
436,0.402582063992508,0.26214441022698803,0.02922879531979561,0.9998742341995239,0.32991886138916016,35291
983,0.40301260870203526,0.27807417765943626,0.0021263996604830027,0.9998936057090759,0.3345800191164017,28200
960,0.403165130411357,0.25073921243154434,0.0012012425577268004,0.9999796748161316,0.3417092263698578,65123
628,0.403317967626814,0.19837471985225447,0.07703662663698196,0.9999805092811584,0.34381765127182007,90903
88,0.40345004129508866,0.2595992871622515,0.0027956266421824694,0.9999919533729553,0.3350575566291809,51384
576,0.4041801351874445,0.2634293584060695,0.02177785336971283,0.9999968409538269,0.3324633836746216,36249
641,0.4046797799388249,0.2879771596167267,0.011894939467310905,0.9999710917472839,0.3508998155593872,35988
344,0.4050153797016147,0.3043440338550546,1.0657312259354512e-06,0.9999866485595703,0.36691954731941223,44279
966,0.40540206637423865,0.2323446503645321,0.013640489429235458,0.9999998807907104,0.36743488907814026,93638
807,0.40717859096489567,0.2555829855628322,0.027164218947291374,0.9999889135360718,0.33523812890052795,44607
942,0.40761188527573755,0.23193574304733613,0.04448132961988449,0.9999918937683105,0.3346709758043289,74824
992,0.40810235179233517,0.2349685769778541,0.00830204226076603,0.9999684691429138,0.3482052981853485,77404
997,0.41016370763158777,0.24514189780542703,0.05803217366337776,0.9999845027923584,0.33747395873069763,59815
347,0.41052360120945547,0.26093910579517937,0.028257591649889946,0.9999133348464966,0.3407731354236603,37513
685,0.4114216365885888,0.24608838512600917,0.057454563677310944,0.9999225735664368,0.33897534012794495,68037
583,0.4114701268239263,0.2584486126746911,0.0028080670163035393,0.9999763369560242,0.3490086644887924,48324
587,0.41251618657732647,0.26004425351501165,0.01456725224852562,0.9999613165855408,0.3449418544769287,39543
580,0.41263093772326465,0.2629093912802826,0.010198898613452911,0.999943733215332,0.3444468080997467,32961
390,0.4127984656303284,0.29828555202598966,0.009990351274609566,0.9999154210090637,0.3643782436847687,19637
586,0.4129325574288082,0.2584027511680005,0.00667931605130434,0.9999790787696838,0.34863437712192535,48626
652,0.41365381217759156,0.2679263186046842,0.031446199864149094,0.9999861121177673,0.34317776560783386,35891
24,0.41376049632749934,0.2311227363472404,0.07004417479038239,0.9999980926513672,0.3393702507019043,71455
31,0.41379876379383784,0.28868672930622663,0.001953401369974017,0.9999821782112122,0.381504088640213,69880
818,0.4170672437719716,0.21003657955637534,0.0156896710395813,0.9999956488609314,0.3742099702358246,91966
394,0.4184410212185562,0.24669289493925245,0.0504605770111084,0.9999895095825195,0.3455275595188141,53735
188,0.41859757551756854,0.22217321366034154,0.022056974470615387,0.9999930262565613,0.36613884568214417,82351
54,0.4188740900752395,0.2522591284474504,0.07077562063932419,0.9999426603317261,0.3443620800971985,41175
639,0.41950968811083705,0.25477633213363976,0.028314251452684402,0.9999098181724548,0.34667882323265076,41979
15,0.41975390752303254,0.24203469203397512,0.03914722800254822,0.9999771118164062,0.3491641879081726,61531
672,0.42004998037546026,0.24225257468859498,0.029187776148319244,0.9999526143074036,0.352953165769577,62767
417,0.4202094264795885,0.22650282470467598,0.0213441364467144,0.9999700784683228,0.3598611652851105,77709
867,0.42023431774122144,0.25642714486178364,0.0482565313577652,0.9999279379844666,0.34733808040618896,31152
601,0.4206551355655859,0.20475426357835336,0.023865599185228348,0.9999790787696838,0.37883250415325165,91928
100,0.4220897973599542,0.24811742079041302,0.02571125328540802,0.9998975992202759,0.35562872886657715,54667
77,0.4223991819946996,0.3061667969673846,9.441563406653586e-07,0.9999968409538269,0.3957091271877289,32672
776,0.42246375399620806,0.26599141784632563,0.040869638323783875,0.9999914169311523,0.35845109820365906,52972
155,0.4230142037935625,0.2569303008067301,0.03752889111638069,0.9999212622642517,0.3548975884914398,39017
169,0.42403160060955275,0.3013013422392717,2.5225810531992465e-05,0.9999918937683105,0.3935147523880005,46569
494,0.4252604381913787,0.2611831023573874,0.004478028975427151,0.9999932646751404,0.3717189431190491,70680
410,0.42673764675394554,0.24622294825372842,0.04062541574239731,0.999984860420227,0.357636421918869,54940
543,0.42763641821855763,0.2639785564632064,0.011135213077068329,0.9999122619628906,0.36544738709926605,25070
642,0.427645386052305,0.2324381388288456,0.04174859821796417,0.9999998807907104,0.3636948764324188,72200
429,0.4287475699067182,0.2502806804065253,0.03443780913949013,0.9999651908874512,0.3575706481933594,42161
524,0.429073660865723,0.2974693588135503,0.002578392159193754,0.9999735951423645,0.3980357050895691,42085
918,0.42955428459265693,0.17766425110704406,0.04371223598718643,0.9998475313186646,0.4011365920305252,97684
240,0.42993242093332346,0.24870024333705074,0.014129453338682652,0.9999998807907104,0.37184031307697296,52602
10,0.4303304547189905,0.23488339341097875,0.016878575086593628,0.9999807476997375,0.3796689808368683,73683
637,0.4309464210392127,0.24576580555598287,0.024084342643618584,0.999995231628418,0.3723105192184448,61764
885,0.4314764672616336,0.24115220849449845,0.022237472236156464,0.999996542930603,0.36720919609069824,58707
157,0.43150231118529436,0.2454611773732036,0.042177148163318634,0.9999520778656006,0.36445051431655884,50057
402,0.4332790581359536,0.20378359615496344,0.027567673474550247,0.9999955892562866,0.3942415416240692,92365
